series_id                     	year	period	       value	footnote_codes
PCU48411048411016             	2022	M06	     153.875	
PCU48411048411016             	2022	M07	     154.374	
PCU48411048411016             	2022	M08	     152.422	
PCU48411048411016             	2022	M09	     153.168	
PCU48411048411016             	2022	M10	     153.823	
PCU48411048411016             	2022	M11	     153.644	
PCU48411048411016             	2022	M12	     152.886	
PCU48411048411016             	2022	M13	     151.520	
PCU48411048411016             	2023	M01	     152.886	
PCU48411048411016             	2023	M02	     148.089	
PCU48411048411016             	2023	M03	     147.392	
PCU48411048411016             	2023	M04	     148.402	
PCU48411048411016             	2023	M05	     158.307	
PCU48411048411016             	2023	M06	     153.672	
PCU48411048411016             	2023	M07	     153.672	
PCU48411048411016             	2023	M08	     154.348	
PCU48411048411016             	2023	M09	     155.276	
PCU48411048411016             	2023	M10	     155.276	
PCU48411048411016             	2023	M11	     154.309	
PCU48411048411016             	2023	M12	     158.430	
PCU48411048411016             	2023	M13	     153.338	
PCU48411048411016             	2024	M01	     159.346	
PCU48411048411016             	2024	M02	     160.296	
PCU48411048411016             	2024	M03	     167.968	
PCU48411048411016             	2024	M04	     169.085	
PCU48411048411016             	2024	M05	     167.974	
PCU48411048411016             	2024	M06	     167.974	
PCU48411048411016             	2024	M07	     168.116	
PCU48411048411016             	2024	M08	     168.997	
PCU48411048411016             	2024	M09	     171.777	P
PCU48411048411016             	2024	M10	     170.215	P
PCU48411048411016             	2024	M11	     170.027	P
PCU48411048411016             	2024	M12	     170.064	P
PCU48411048411016             	2024	M13	     167.653	P
PCU484110484110P              	1993	M06	       100.0	
PCU484110484110P              	1993	M07	       100.0	
PCU484110484110P              	1993	M08	       100.4	
PCU484110484110P              	1993	M09	        99.9	
PCU484110484110P              	1993	M10	       100.7	
PCU484110484110P              	1993	M11	       100.5	
PCU484110484110P              	1993	M12	       101.5	
PCU484110484110P              	1994	M01	       102.0	
PCU484110484110P              	1994	M02	       101.8	
PCU484110484110P              	1994	M03	       102.8	
PCU484110484110P              	1994	M04	       102.9	
PCU484110484110P              	1994	M05	       103.8	
PCU484110484110P              	1994	M06	       103.4	
PCU484110484110P              	1994	M07	       103.4	
PCU484110484110P              	1994	M08	       102.9	
PCU484110484110P              	1994	M09	       103.3	
PCU484110484110P              	1994	M10	       104.6	
PCU484110484110P              	1994	M11	       104.2	
PCU484110484110P              	1994	M12	       103.7	
PCU484110484110P              	1994	M13	       103.2	
PCU484110484110P              	1995	M01	       103.8	
PCU484110484110P              	1995	M02	       104.0	
PCU484110484110P              	1995	M03	       103.8	
PCU484110484110P              	1995	M04	       104.0	
PCU484110484110P              	1995	M05	       104.3	
PCU484110484110P              	1995	M06	       104.8	
PCU484110484110P              	1995	M07	       105.3	
PCU484110484110P              	1995	M08	       105.3	
PCU484110484110P              	1995	M09	       105.0	
PCU484110484110P              	1995	M10	       105.0	
PCU484110484110P              	1995	M11	       105.0	
PCU484110484110P              	1995	M12	       106.2	
PCU484110484110P              	1995	M13	       104.7	
PCU484110484110P              	1996	M01	       105.8	
PCU484110484110P              	1996	M02	       104.4	
PCU484110484110P              	1996	M03	       105.1	
PCU484110484110P              	1996	M04	       104.5	
PCU484110484110P              	1996	M05	       105.0	
PCU484110484110P              	1996	M06	       105.7	
PCU484110484110P              	1996	M07	       105.1	
PCU484110484110P              	1996	M08	       104.7	
PCU484110484110P              	1996	M09	       105.0	
PCU484110484110P              	1996	M10	       105.0	
PCU484110484110P              	1996	M11	       104.8	
PCU484110484110P              	1996	M12	       106.4	
PCU484110484110P              	1996	M13	       105.1	
PCU484110484110P              	1997	M01	       106.2	
PCU484110484110P              	1997	M02	       104.0	
PCU484110484110P              	1997	M03	       106.5	
PCU484110484110P              	1997	M04	       107.1	
PCU484110484110P              	1997	M05	       105.4	
PCU484110484110P              	1997	M06	       107.5	
PCU484110484110P              	1997	M07	       107.0	
PCU484110484110P              	1997	M08	       106.2	
PCU484110484110P              	1997	M09	       106.8	
PCU484110484110P              	1997	M10	       103.4	
PCU484110484110P              	1997	M11	       102.1	
PCU484110484110P              	1997	M12	       103.1	
PCU484110484110P              	1997	M13	       105.4	
PCU484110484110P              	1998	M01	       104.0	
PCU484110484110P              	1998	M02	       101.3	
PCU484110484110P              	1998	M03	       102.4	
PCU484110484110P              	1998	M04	       103.9	
PCU484110484110P              	1998	M05	       103.9	
PCU484110484110P              	1998	M06	       104.3	
PCU484110484110P              	1998	M07	       104.5	
PCU484110484110P              	1998	M08	       104.5	
PCU484110484110P              	1998	M09	       104.5	
PCU484110484110P              	1998	M10	       102.1	
PCU484110484110P              	1998	M11	       102.1	
PCU484110484110P              	1998	M12	       102.1	
PCU484110484110P              	1998	M13	       103.3	
PCU484110484110P              	1999	M01	       102.1	
PCU484110484110P              	1999	M02	       102.1	
PCU484110484110P              	1999	M03	       102.3	
PCU484110484110P              	1999	M04	       102.3	
PCU484110484110P              	1999	M05	       102.3	
PCU484110484110P              	1999	M06	       102.3	
PCU484110484110P              	1999	M07	       102.3	
PCU484110484110P              	1999	M08	       102.3	
PCU484110484110P              	1999	M09	       102.5	
PCU484110484110P              	1999	M10	       101.3	
PCU484110484110P              	1999	M11	       101.3	
PCU484110484110P              	1999	M12	       101.6	
PCU484110484110P              	1999	M13	       102.1	
PCU484110484110P              	2000	M01	       102.0	
PCU484110484110P              	2000	M02	       102.4	
PCU484110484110P              	2000	M03	       102.6	
PCU484110484110P              	2000	M04	       102.6	
PCU484110484110P              	2000	M05	       103.1	
PCU484110484110P              	2000	M06	       103.8	
PCU484110484110P              	2000	M07	       103.8	
PCU484110484110P              	2000	M08	       103.8	
PCU484110484110P              	2000	M09	       104.1	
PCU484110484110P              	2000	M10	       104.2	
PCU484110484110P              	2000	M11	       104.2	
PCU484110484110P              	2000	M12	       104.2	
PCU484110484110P              	2000	M13	       103.4	
PCU484110484110P              	2001	M01	       104.7	
PCU484110484110P              	2001	M02	       104.7	
PCU484110484110P              	2001	M03	       105.9	
PCU484110484110P              	2001	M04	       105.9	
PCU484110484110P              	2001	M05	       106.0	
PCU484110484110P              	2001	M06	       106.0	
PCU484110484110P              	2001	M07	       106.1	
PCU484110484110P              	2001	M08	       106.6	
PCU484110484110P              	2001	M09	       105.8	
PCU484110484110P              	2001	M10	       106.1	
PCU484110484110P              	2001	M11	       106.2	
PCU484110484110P              	2001	M12	       106.6	
PCU484110484110P              	2001	M13	       105.9	
PCU484110484110P              	2002	M01	       106.3	
PCU484110484110P              	2002	M02	       106.5	
PCU484110484110P              	2002	M03	       106.4	
PCU484110484110P              	2002	M04	       106.6	
PCU484110484110P              	2002	M05	       106.4	
PCU484110484110P              	2002	M06	       106.0	
PCU484110484110P              	2002	M07	       106.5	
PCU484110484110P              	2002	M08	       107.0	
PCU484110484110P              	2002	M09	       106.7	
PCU484110484110P              	2002	M10	       107.8	
PCU484110484110P              	2002	M11	       108.3	
PCU484110484110P              	2002	M12	       108.5	
PCU484110484110P              	2002	M13	       106.9	
PCU484110484110P              	2003	M01	       108.5	
PCU484110484110P              	2003	M02	       108.6	
PCU484110484110P              	2003	M03	       109.0	
PCU484110484110P              	2003	M04	       109.2	
PCU484110484110P              	2003	M05	       109.5	
PCU484110484110P              	2003	M06	       109.6	
PCU484110484110P              	2003	M07	       111.0	
PCU484110484110P              	2003	M08	       110.3	
PCU484110484110P              	2003	M09	       110.5	
PCU484110484110P              	2003	M10	       110.7	
PCU484110484110P              	2003	M11	       111.3	
PCU484110484110P              	2003	M12	       111.2	
PCU484110484110P              	2003	M13	       109.9	
PCU484110484110P              	2004	M01	       111.8	
PCU484110484110P              	2004	M02	       113.3	
PCU484110484110P              	2004	M03	       113.4	
PCU484110484110P              	2004	M04	       115.3	
PCU484110484110P              	2004	M05	       116.4	
PCU484110484110P              	2004	M06	       117.3	
PCU484110484110P              	2004	M07	       118.7	
PCU484110484110P              	2004	M08	       118.8	
PCU484110484110P              	2004	M09	       119.3	
PCU484110484110P              	2004	M10	       120.1	
PCU484110484110P              	2004	M11	       120.4	
